,고객ID,가입날짜,최초거래날짜,최근거래날짜,구매횟수,구매제품수,구매원가,할인가,배송료,총결제금액,평균결제금액,평균할인차액,평균할인비율,구매제품평균금액
790,USER_0790,2018-01-02,2019-04-19,2019-09-05,30,63,4358.06,3605.24,208.47,3813.71,127.12,-25.09,0.2,57.23
791,USER_0791,2017-12-26,2019-01-22,2019-01-22,15,35,2262.55,2155.27,97.5,2252.77,150.18,-7.15,0.05,61.58
792,USER_0792,2016-09-13,2019-02-10,2019-02-10,12,92,3790.75,3696.49,120.08,3816.57,318.05,-7.86,0.02,40.18
793,USER_0793,2016-08-09,2019-05-08,2019-11-19,48,357,8404.64,7800.49,437.42,8237.91,171.62,-12.59,0.07,21.85
794,USER_0794,2019-07-02,2019-11-13,2019-11-22,33,260,9893.42,9020.14,278.58,9298.72,281.78,-26.46,0.09,34.69
795,USER_0795,2016-12-27,2019-02-28,2019-05-15,49,240,6340.02,5952.09,446.40999999999997,6398.5,130.58,-7.92,0.06,24.8
796,USER_0796,2017-10-24,2019-07-14,2019-07-14,1,1,86.9,86.9,6.0,92.9,92.9,0.0,0.0,86.9
797,USER_0797,2016-07-05,2019-06-14,2019-06-14,6,26,1622.43,1407.3700000000001,42.99,1450.3600000000001,241.73,-35.84,0.15,54.13
798,USER_0798,2017-03-14,2019-08-19,2019-08-19,1,50,235.34,214.18,12.99,227.17000000000002,227.17,-21.16,0.09,4.28
799,USER_0799,2016-12-27,2019-02-20,2019-09-01,57,835,20273.41,18118.89,397.78,18516.670000000002,324.85,-37.8,0.12,21.7
800,USER_0800,2019-07-02,2019-01-27,2019-06-16,64,491,11228.56,10717.1,765.6,11482.7,179.42,-7.99,0.04,21.83
801,USER_0801,2018-01-30,2019-11-22,2019-11-23,18,35,4062.4900000000002,3900.4700000000003,124.69,4025.16,223.62,-9.0,0.04,111.44
802,USER_0802,2018-05-22,2019-04-06,2019-07-11,17,139,2956.04,2859.52,147.48,3007.0,176.88,-5.68,0.03,20.57
803,USER_0803,2019-05-21,2019-07-14,2019-07-14,2,35,658.62,650.1700000000001,32.67,682.84,341.42,-4.22,0.01,18.58
804,USER_0804,2018-11-20,2019-12-11,2019-12-11,6,57,1498.1,1331.53,44.91,1376.44,229.41,-27.76,0.12,23.36
805,USER_0805,2016-09-13,2019-04-20,2019-11-08,18,242,3580.59,3337.17,150.22,3487.39,193.74,-13.52,0.07,13.79
806,USER_0806,2015-12-29,2019-01-18,2019-11-14,88,1653,18406.39,17645.44,858.01,18503.45,210.27,-8.65,0.04,10.67
807,USER_0807,2018-12-25,2019-03-18,2019-12-01,12,20,1521.05,1431.89,113.06,1544.95,128.75,-7.43,0.06,71.59
808,USER_0808,2018-01-30,2019-01-10,2019-01-10,9,21,2506.79,2395.7,58.5,2454.2,272.69,-12.34,0.05,114.08
809,USER_0809,2018-09-11,2019-09-22,2019-09-22,4,14,561.3299999999999,401.08,30.990000000000002,432.07,108.02,-40.06,0.37,28.65
810,USER_0810,2016-08-09,2019-08-03,2019-08-03,6,17,994.27,869.27,36.0,905.27,150.88,-20.83,0.14,51.13
811,USER_0811,2019-08-06,2019-08-08,2019-08-08,1,3,113.27,113.27,6.0,119.27,119.27,0.0,0.0,37.76
812,USER_0812,2018-04-17,2019-06-12,2019-08-30,20,403,4571.51,3941.2200000000003,163.19,4104.41,205.22,-31.51,0.15,9.78
813,USER_0813,2016-01-05,2019-06-19,2019-06-19,13,53,1290.09,1167.1100000000001,91.44,1258.55,96.81,-9.46,0.1,22.02
814,USER_0814,2019-03-12,2019-08-30,2019-08-30,7,30,1006.63,949.72,42.0,991.72,141.67,-8.13,0.06,31.66
815,USER_0815,2019-08-06,2019-03-27,2019-03-27,14,23,2379.62,2215.46,93.2,2308.66,164.9,-11.73,0.07,96.32
816,USER_0816,2017-05-23,2019-01-26,2019-08-17,47,754,10766.88,10260.48,413.77,10674.25,227.11,-10.77,0.05,13.61
817,USER_0817,2019-05-21,2019-06-09,2019-06-09,7,38,1397.76,1275.71,48.91,1324.6200000000001,189.23,-17.44,0.09,33.57
818,USER_0818,2018-12-25,2019-01-29,2019-01-29,13,37,1904.8400000000001,1828.51,90.76,1919.27,147.64,-5.87,0.04,49.42
819,USER_0819,2017-12-26,2019-03-19,2019-08-04,2,2,90.59,90.59,13.0,103.59,51.8,0.0,0.0,45.3
820,USER_0820,2018-01-02,2019-01-18,2019-12-18,17,160,5035.91,4708.58,294.69,5003.27,294.31,-19.25,0.07,29.43
821,USER_0821,2018-11-27,2019-04-11,2019-04-11,6,15,665.33,621.7,44.980000000000004,666.68,111.11,-7.27,0.07,41.45
822,USER_0822,2018-01-02,2019-07-21,2019-11-01,5,8,1474.3,1348.65,30.0,1378.65,275.73,-25.13,0.09,168.58
823,USER_0823,2018-12-25,2019-06-12,2019-06-12,1,150,411.23,340.78,12.99,353.77,353.77,-70.45,0.2,2.27
824,USER_0824,2018-01-02,2019-09-07,2019-09-07,17,182,2264.21,2070.47,157.45,2227.92,131.05,-11.4,0.09,11.38
825,USER_0825,2017-03-14,2019-04-06,2019-04-06,14,75,2531.99,2394.25,128.54,2522.79,180.2,-9.84,0.05,31.92
826,USER_0826,2018-03-13,2019-08-29,2019-12-07,22,430,5898.53,5631.0,158.98,5789.98,263.18,-12.16,0.05,13.1
827,USER_0827,2018-08-07,2019-05-12,2019-05-12,2,182,1037.69,993.0699999999999,55.62,1048.69,524.34,-22.31,0.04,5.46
828,USER_0828,2016-07-05,2019-01-16,2019-12-06,12,85,2765.98,2500.42,97.69,2598.11,216.51,-22.13,0.1,29.42
829,USER_0829,2019-01-01,2019-09-08,2019-11-21,28,59,3810.2400000000002,3525.84,188.99,3714.83,132.67,-10.16,0.08,59.76
830,USER_0830,2015-12-01,2019-02-10,2019-11-25,47,551,9163.64,8280.22,868.65,9148.87,194.66,-18.8,0.1,15.03
831,USER_0831,2019-09-10,2019-04-07,2019-05-24,5,21,1107.76,1097.41,76.0,1173.41,234.68,-2.07,0.01,52.26
832,USER_0832,2019-10-22,2019-02-16,2019-02-17,22,76,2557.64,2375.93,200.3,2576.23,117.1,-8.26,0.07,31.26
833,USER_0833,2018-08-07,2019-07-27,2019-12-18,95,796,17617.420000000002,16392.13,751.19,17143.32,180.46,-12.9,0.07,20.59
834,USER_0834,2019-08-06,2019-04-26,2019-04-26,22,85,4001.42,3907.36,132.0,4039.36,183.61,-4.28,0.02,45.97
835,USER_0835,2016-08-09,2019-06-11,2019-08-25,37,750,7623.79,6946.67,337.02,7283.6900000000005,196.86,-18.3,0.09,9.26
836,USER_0836,2018-01-30,2019-01-25,2019-01-25,4,5,355.8,338.55,26.0,364.55,91.14,-4.31,0.05,67.71
837,USER_0837,2018-08-07,2019-01-22,2019-11-28,15,88,2322.73,2116.5,189.03,2305.53,153.7,-13.75,0.09,24.05
838,USER_0838,2016-03-15,2019-08-19,2019-08-19,5,8,697.69,664.91,30.0,694.91,138.98,-6.56,0.05,83.11
839,USER_0839,2019-04-16,2019-03-28,2019-04-18,12,41,2371.59,1971.27,90.8,2062.07,171.84,-33.36,0.19,48.08
840,USER_0840,2017-09-12,2019-01-17,2019-01-17,8,92,1843.4,1771.46,52.0,1823.46,227.93,-8.99,0.04,19.26
841,USER_0841,2017-10-24,2019-06-20,2019-06-20,1,4,64.42,55.85,19.99,75.84,75.84,-8.57,0.11,13.96
842,USER_0842,2017-11-28,2019-02-08,2019-08-06,6,36,851.45,839.58,82.31,921.8900000000001,153.65,-1.98,0.01,23.32
843,USER_0843,2018-01-02,2019-05-21,2019-10-28,6,11,623.38,616.74,36.0,652.74,108.79,-1.11,0.01,56.07
844,USER_0844,2018-04-17,2019-06-26,2019-06-26,9,19,2052.75,1816.1399999999999,81.97,1898.1100000000001,210.9,-26.29,0.12,95.59
845,USER_0845,2018-04-17,2019-12-31,2019-12-31,3,10,810.39,803.39,19.5,822.89,274.3,-2.33,0.01,80.34
846,USER_0846,2017-08-08,2019-06-19,2019-06-19,13,45,2366.3,2192.23,104.43,2296.66,176.67,-13.39,0.08,48.72
847,USER_0847,2017-09-12,2019-10-17,2019-10-17,1,1,208.95,188.06,6.0,194.06,194.06,-20.89,0.11,188.06
848,USER_0848,2017-04-18,2019-08-11,2019-08-11,8,32,1064.54,1041.41,48.0,1089.41,136.18,-2.89,0.02,32.54
849,USER_0849,2017-01-31,2019-04-22,2019-04-22,6,250,1935.61,1763.6699999999998,83.68,1847.35,307.89,-28.66,0.09,7.05
850,USER_0850,2019-05-21,2019-02-22,2019-12-30,123,889,22308.26,20724.61,1515.32,22239.93,180.81,-12.88,0.07,23.31
851,USER_0851,2017-09-12,2019-04-19,2019-06-28,12,33,1294.74,1201.56,92.9,1294.46,107.87,-7.77,0.07,36.41
852,USER_0852,2017-03-14,2019-10-29,2019-10-29,2,2,372.85,372.85,12.0,384.85,192.42,0.0,0.0,186.42
853,USER_0853,2019-03-12,2019-10-13,2019-10-14,9,137,1929.8600000000001,1851.4099999999999,60.99,1912.4,212.49,-8.72,0.04,13.51
854,USER_0854,2019-08-06,2019-06-08,2019-06-08,6,86,1047.55,972.3299999999999,42.480000000000004,1014.81,169.14,-12.54,0.07,11.31
855,USER_0855,2017-09-12,2019-01-26,2019-07-28,9,20,713.86,704.65,66.47,771.12,85.68,-1.02,0.01,35.23
856,USER_0856,2019-09-10,2019-01-22,2019-11-27,22,38,3402.66,3273.72,168.0,3441.7200000000003,156.44,-5.86,0.04,86.15
857,USER_0857,2016-09-13,2019-09-23,2019-09-24,3,54,1155.01,1030.99,18.0,1048.99,349.66,-41.34,0.12,19.09
858,USER_0858,2019-01-01,2019-01-29,2019-01-29,1,6,27.15,27.15,50.0,77.15,77.15,0.0,0.0,4.52
859,USER_0859,2015-12-29,2019-08-26,2019-08-26,5,26,713.5300000000001,653.62,30.0,683.62,136.72,-11.98,0.09,25.14
860,USER_0860,2019-01-29,2019-01-25,2019-12-10,5,19,537.4200000000001,523.28,65.27000000000001,588.5500000000001,117.71,-2.83,0.02,27.54
861,USER_0861,2019-05-21,2019-07-20,2019-07-20,5,9,154.43,152.83,30.5,183.33,36.67,-0.32,0.01,16.98
862,USER_0862,2017-12-26,2019-08-01,2019-08-01,7,373,4207.51,3955.7900000000004,398.62,4354.410000000001,622.06,-35.96,0.06,10.61
863,USER_0863,2016-03-15,2019-05-14,2019-12-08,14,38,2809.43,2583.42,102.68,2686.1,191.86,-16.14,0.08,67.98
864,USER_0864,2019-08-06,2019-04-16,2019-07-15,32,96,4703.75,4569.79,213.97,4783.76,149.49,-4.19,0.03,47.6
865,USER_0865,2018-05-22,2019-03-23,2019-03-23,18,107,3688.4,3384.2,135.47,3519.67,195.54,-16.9,0.09,31.63
866,USER_0866,2015-12-29,2019-03-06,2019-03-06,10,179,2177.4900000000002,1913.47,218.89,2132.36,213.24,-26.4,0.12,10.69
867,USER_0867,2018-01-02,2019-01-03,2019-01-03,40,332,9038.470000000001,8707.2,598.79,9305.99,232.65,-8.28,0.04,26.23
868,USER_0868,2018-07-03,2019-11-15,2019-12-04,8,11,1409.6,1351.01,49.5,1400.51,175.06,-7.32,0.04,122.82
869,USER_0869,2018-11-20,2019-02-26,2019-11-03,78,307,13207.0,12531.84,495.03,13026.87,167.01,-8.66,0.05,40.82
870,USER_0870,2017-01-31,2019-02-21,2019-02-23,46,1060,14167.1,13053.01,608.02,13661.03,296.98,-24.22,0.08,12.31
871,USER_0871,2016-12-27,2019-04-30,2019-12-04,19,87,4585.98,4052.87,121.0,4173.87,219.68,-28.06,0.13,46.58
872,USER_0872,2016-02-02,2019-03-12,2019-03-13,11,109,1896.79,1572.94,359.0,1931.94,175.63,-29.44,0.17,14.43
873,USER_0873,2016-09-13,2019-12-19,2019-12-19,1,1,26.44,26.44,6.0,32.44,32.44,0.0,0.0,26.44
874,USER_0874,2018-01-30,2019-02-28,2019-02-28,37,583,10377.87,9765.710000000001,310.36,10076.07,272.33,-16.54,0.06,16.75
875,USER_0875,2016-03-15,2019-02-25,2019-02-26,25,119,3820.6,3526.6800000000003,163.74,3690.42,147.62,-11.76,0.08,29.64
876,USER_0876,2017-09-12,2019-03-05,2019-03-22,38,73,5123.030000000001,4546.44,276.76,4823.2,126.93,-15.17,0.12,62.28
877,USER_0877,2018-01-02,2019-03-04,2019-03-04,4,9,403.11,382.0,26.0,408.0,102.0,-5.28,0.05,42.44
878,USER_0878,2019-03-12,2019-11-08,2019-11-08,28,302,6383.07,5764.49,219.02,5983.51,213.7,-22.09,0.1,19.09
879,USER_0879,2016-11-29,2019-04-03,2019-08-29,27,76,4021.76,3832.77,266.73,4099.5,151.83,-7.0,0.05,50.43
880,USER_0880,2018-01-02,2019-03-06,2019-03-06,24,401,4722.4400000000005,4384.71,331.58,4716.29,196.51,-14.07,0.07,10.93
881,USER_0881,2017-07-04,2019-01-10,2019-01-22,6,17,720.3900000000001,719.71,39.0,758.71,126.45,-0.11,0.0,42.34
882,USER_0882,2016-12-27,2019-01-21,2019-01-21,14,26,2339.7000000000003,2281.55,113.28,2394.83,171.06,-4.15,0.02,87.75
883,USER_0883,2016-12-27,2019-09-26,2019-09-26,4,8,1438.9,1376.53,37.989999999999995,1414.52,353.63,-15.59,0.04,172.07
884,USER_0884,2018-11-20,2019-08-23,2019-12-07,7,58,1173.76,1146.69,42.5,1189.19,169.88,-3.87,0.02,19.77
885,USER_0885,2017-03-14,2019-12-10,2019-12-10,1,2,8.66,7.43,6.5,13.93,13.93,-1.23,0.09,3.72
886,USER_0886,2018-11-27,2019-04-16,2019-04-16,2,111,563.28,563.28,30.92,594.1999999999999,297.1,0.0,0.0,5.07
887,USER_0887,2016-03-15,2019-06-06,2019-06-06,12,210,2175.51,2053.42,100.81,2154.23,179.52,-10.17,0.06,9.78
888,USER_0888,2017-11-21,2019-03-01,2019-08-22,11,45,2604.3,2402.44,82.97,2485.41,225.95,-18.35,0.08,53.39
889,USER_0889,2015-12-01,2019-01-19,2019-01-19,15,169,2732.81,2652.95,720.0400000000001,3372.9900000000002,224.87,-5.32,0.02,15.7
890,USER_0890,2017-10-24,2019-03-22,2019-03-22,9,191,2351.9300000000003,2098.35,72.85,2171.2,241.24,-28.18,0.12,10.99
891,USER_0891,2019-01-01,2019-10-20,2019-10-20,15,80,3000.46,2940.75,96.99,3037.74,202.52,-3.98,0.02,36.76
892,USER_0892,2016-09-13,2019-12-10,2019-12-10,3,4,438.02,346.64000000000004,19.5,366.14000000000004,122.05,-30.46,0.25,86.66
893,USER_0893,2019-01-29,2019-03-29,2019-07-19,3,29,332.57000000000005,315.36,68.72999999999999,384.09,128.03,-5.74,0.04,10.87
894,USER_0894,2018-11-27,2019-12-08,2019-12-08,2,5,125.91,121.72999999999999,12.5,134.23,67.11,-2.09,0.03,24.35
895,USER_0895,2017-11-28,2019-01-05,2019-05-26,38,447,6586.54,6223.11,319.42,6542.53,172.17,-9.56,0.06,13.92
896,USER_0896,2017-11-28,2019-03-13,2019-07-22,5,18,743.6600000000001,616.48,31.5,647.98,129.6,-25.44,0.2,34.25
897,USER_0897,2017-03-14,2019-03-04,2019-03-04,3,14,272.3,220.12,19.5,239.62,79.87,-17.39,0.22,15.72
898,USER_0898,2017-10-24,2019-04-08,2019-04-09,9,44,936.14,900.36,58.5,958.86,106.54,-3.98,0.04,20.46
899,USER_0899,2018-08-07,2019-05-09,2019-05-09,48,516,9372.91,8881.86,387.51,9269.37,193.11,-10.23,0.05,17.21
900,USER_0900,2018-12-25,2019-06-07,2019-06-07,9,120,1773.98,1673.8300000000002,88.98,1762.81,195.87,-11.13,0.06,13.95
901,USER_0901,2019-07-02,2019-05-07,2019-05-07,14,331,4044.62,3565.76,172.9,3738.6600000000003,267.05,-34.2,0.13,10.77
902,USER_0902,2018-12-25,2019-04-10,2019-12-09,33,79,6697.21,6320.66,236.97,6557.63,198.72,-11.41,0.06,80.01
903,USER_0903,2017-04-18,2019-02-04,2019-08-02,8,15,505.46000000000004,505.46000000000004,49.5,554.96,69.37,0.0,0.0,33.7
904,USER_0904,2018-04-17,2019-03-31,2019-04-06,33,482,7160.77,6567.49,214.5,6781.99,205.51,-17.98,0.09,13.63
905,USER_0905,2016-12-27,2019-04-28,2019-11-20,9,37,1057.06,1002.84,54.0,1056.8400000000001,117.43,-6.02,0.05,27.1
906,USER_0906,2016-08-09,2019-01-02,2019-12-26,31,142,5621.65,5155.95,298.59999999999997,5454.55,175.95,-15.02,0.09,36.31
907,USER_0907,2015-10-27,2019-12-16,2019-12-16,21,45,3907.49,3767.89,161.38,3929.27,187.11,-6.65,0.04,83.73
908,USER_0908,2016-01-05,2019-02-10,2019-09-14,50,493,8462.24,7986.2300000000005,564.72,8550.95,171.02,-9.52,0.06,16.2
909,USER_0909,2017-10-24,2019-08-18,2019-08-18,2,82,239.66,229.08,18.91,247.99,124.0,-5.29,0.04,2.79
910,USER_0910,2018-09-11,2019-06-13,2019-06-13,7,109,1023.8800000000001,858.54,81.39,939.9300000000001,134.28,-23.62,0.18,7.88
911,USER_0911,2018-08-07,2019-01-22,2019-08-19,5,14,589.19,567.4100000000001,37.99,605.4,121.08,-4.36,0.04,40.53
912,USER_0912,2018-04-17,2019-10-28,2019-10-28,8,24,1129.85,1028.77,48.5,1077.27,134.66,-12.63,0.09,42.87
913,USER_0913,2019-01-01,2019-01-13,2019-01-13,5,13,1558.55,1550.93,32.5,1583.43,316.69,-1.52,0.0,119.3
914,USER_0914,2016-03-15,2019-03-20,2019-09-06,21,181,2863.95,2563.89,198.85,2762.74,131.56,-14.29,0.11,14.17
915,USER_0915,2018-03-13,2019-04-27,2019-04-27,5,7,671.3,671.3,30.0,701.3,140.26,0.0,0.0,95.9
916,USER_0916,2016-07-05,2019-04-14,2019-04-15,39,110,8125.18,7897.37,270.46999999999997,8167.84,209.43,-5.84,0.03,71.79
917,USER_0917,2018-10-23,2019-03-29,2019-03-29,14,216,3256.89,2947.32,91.0,3038.32,217.02,-22.11,0.1,13.65
918,USER_0918,2018-01-30,2019-05-24,2019-05-24,8,64,556.3299999999999,494.5,48.0,542.5,67.81,-7.73,0.11,7.73
919,USER_0919,2018-09-11,2019-10-06,2019-10-06,12,140,2245.7,2144.49,114.64999999999999,2259.14,188.26,-8.43,0.04,15.32
920,USER_0920,2015-11-24,2019-03-22,2019-03-22,5,8,888.27,770.46,32.5,802.96,160.59,-23.56,0.15,96.31
921,USER_0921,2018-08-07,2019-08-01,2019-08-01,1,2,23.240000000000002,23.240000000000002,6.0,29.240000000000002,29.24,0.0,0.0,11.62
922,USER_0922,2015-12-01,2019-01-02,2019-01-02,5,13,935.9900000000001,910.1200000000001,32.5,942.6200000000001,188.52,-5.17,0.03,70.01
923,USER_0923,2015-10-27,2019-12-23,2019-12-24,3,5,812.55,812.55,38.97,851.52,283.84,0.0,0.0,162.51
924,USER_0924,2017-07-04,2019-12-08,2019-12-09,69,252,13762.38,12193.6,489.52,12683.119999999999,183.81,-22.74,0.12,48.39
925,USER_0925,2018-08-07,2019-07-20,2019-08-16,5,15,1037.87,957.76,43.47,1001.23,200.25,-16.02,0.08,63.85
926,USER_0926,2016-04-19,2019-03-29,2019-08-17,8,24,719.6,629.47,94.22999999999999,723.7,90.46,-11.27,0.12,26.23
927,USER_0927,2016-12-27,2019-11-02,2019-11-14,8,23,967.11,947.23,48.0,995.23,124.4,-2.48,0.02,41.18
928,USER_0928,2017-12-26,2019-03-26,2019-03-26,11,21,1863.21,1621.26,85.85,1707.1100000000001,155.19,-22.0,0.14,77.2
929,USER_0929,2017-12-26,2019-10-27,2019-11-15,7,20,1331.89,1253.0,42.5,1295.5,185.07,-11.27,0.06,62.65
930,USER_0930,2019-07-02,2019-06-08,2019-07-11,12,76,2682.88,2522.71,87.84,2610.55,217.55,-13.35,0.06,33.19
931,USER_0931,2018-03-13,2019-03-16,2019-03-16,1,1,3.3,3.3,12.48,15.780000000000001,15.78,0.0,0.0,3.3
932,USER_0932,2016-12-27,2019-02-07,2019-02-07,6,28,1153.3799999999999,1094.12,90.24000000000001,1184.3600000000001,197.39,-9.88,0.05,39.08
933,USER_0933,2019-01-29,2019-03-01,2019-07-07,12,71,3432.48,3092.2,88.52,3180.72,265.06,-28.36,0.11,43.55
934,USER_0934,2019-01-29,2019-06-02,2019-08-18,17,63,2644.48,2409.87,115.47,2525.34,148.55,-13.8,0.09,38.25
935,USER_0935,2016-12-27,2019-01-31,2019-08-01,14,98,2207.88,2138.0099999999998,204.6,2342.61,167.33,-4.99,0.03,21.82
936,USER_0936,2017-07-04,2019-07-05,2019-07-05,7,11,1244.1200000000001,1214.64,42.5,1257.1399999999999,179.59,-4.21,0.02,110.42
937,USER_0937,2018-01-02,2019-12-12,2019-12-12,13,20,2057.97,1978.56,96.49,2075.0499999999997,159.62,-6.11,0.04,98.93
938,USER_0938,2018-12-25,2019-03-04,2019-12-10,64,341,12757.96,10830.11,455.44,11285.55,176.34,-30.12,0.17,31.76
939,USER_0939,2017-12-26,2019-04-20,2019-04-20,4,5,124.08,121.84,38.489999999999995,160.32999999999998,40.08,-0.56,0.01,24.37
940,USER_0940,2018-01-02,2019-02-13,2019-10-16,3,70,552.22,528.74,18.5,547.24,182.41,-7.83,0.04,7.55
941,USER_0941,2018-05-22,2019-01-25,2019-01-25,2,50,828.6600000000001,795.87,13.0,808.87,404.44,-16.4,0.04,15.92
942,USER_0942,2018-04-17,2019-05-26,2019-12-03,15,53,1514.22,1416.48,105.99,1522.47,101.5,-6.52,0.06,26.73
943,USER_0943,2016-03-15,2019-05-22,2019-05-22,7,27,916.53,826.1600000000001,42.0,868.1600000000001,124.02,-12.91,0.1,30.6
944,USER_0944,2019-01-29,2019-01-26,2019-08-18,11,22,1754.75,1720.93,77.48,1798.41,163.49,-3.07,0.02,78.22
945,USER_0945,2017-08-08,2019-09-05,2019-09-05,11,117,1588.69,1487.65,117.92,1605.57,145.96,-9.19,0.06,12.71
946,USER_0946,2015-12-01,2019-01-06,2019-12-15,20,65,4266.18,4074.85,155.48,4230.33,211.52,-9.57,0.05,62.69
947,USER_0947,2016-08-09,2019-01-03,2019-01-04,17,40,4185.2,3991.01,104.0,4095.01,240.88,-11.42,0.05,99.78
948,USER_0948,2019-01-29,2019-03-21,2019-03-21,4,199,1267.94,1162.25,42.67,1204.92,301.23,-26.42,0.09,5.84
949,USER_0949,2016-02-02,2019-10-25,2019-10-26,71,336,12285.06,11923.34,544.08,12467.42,175.6,-5.09,0.03,35.49
950,USER_0950,2017-11-21,2019-04-03,2019-08-30,6,24,757.85,688.78,39.2,727.98,121.33,-11.51,0.09,28.7
951,USER_0951,2016-12-27,2019-08-21,2019-09-04,7,10,929.88,888.95,55.989999999999995,944.94,134.99,-5.85,0.04,88.9
952,USER_0952,2016-12-27,2019-02-12,2019-07-19,30,324,6572.56,6441.65,281.9,6723.55,224.12,-4.36,0.02,19.88
953,USER_0953,2017-01-03,2019-01-19,2019-01-20,28,90,5922.38,5678.13,204.28,5882.41,210.09,-8.72,0.04,63.09
954,USER_0954,2017-05-23,2019-01-02,2019-01-02,8,20,2167.5800000000004,2132.8900000000003,63.46,2196.3500000000004,274.54,-4.34,0.02,106.64
955,USER_0955,2016-11-29,2019-04-09,2019-04-10,12,29,1767.8,1746.13,80.2,1826.3300000000002,152.19,-1.81,0.01,60.21
956,USER_0956,2019-04-16,2019-04-18,2019-07-17,24,104,4776.8,4667.4800000000005,177.86,4845.34,201.89,-4.55,0.02,44.88
957,USER_0957,2018-11-20,2019-05-24,2019-05-24,2,7,729.3,729.3,12.0,741.3,370.65,0.0,0.0,104.19
958,USER_0958,2016-10-25,2019-04-24,2019-04-24,10,143,2757.33,2719.26,105.6,2824.86,282.49,-3.81,0.01,19.02
959,USER_0959,2016-11-29,2019-07-12,2019-07-12,23,303,4669.22,4518.25,196.47,4714.72,204.99,-6.56,0.03,14.91
960,USER_0960,2018-01-02,2019-06-20,2019-06-20,4,21,691.95,610.73,39.48,650.21,162.55,-20.31,0.12,29.08
961,USER_0961,2016-04-19,2019-01-13,2019-01-13,32,469,6897.41,6590.7,473.94,7064.64,220.77,-9.58,0.04,14.05
962,USER_0962,2016-08-09,2019-08-13,2019-08-13,2,3,189.84,189.84,12.0,201.84,100.92,0.0,0.0,63.28
963,USER_0963,2018-03-13,2019-07-17,2019-07-17,8,17,864.11,830.8100000000001,55.38,886.19,110.77,-4.16,0.04,48.87
964,USER_0964,2018-11-27,2019-03-24,2019-03-24,7,16,762.49,637.94,45.5,683.44,97.63,-17.79,0.18,39.87
965,USER_0965,2019-01-01,2019-08-15,2019-08-15,14,114,2542.65,2452.04,101.09,2553.13,182.37,-6.47,0.04,21.51
966,USER_0966,2018-11-27,2019-03-24,2019-08-01,7,19,452.52000000000004,428.28000000000003,49.480000000000004,477.76,68.25,-3.46,0.05,22.54
967,USER_0967,2016-11-22,2019-08-27,2019-08-27,4,16,263.28,232.52,24.0,256.52,64.13,-7.69,0.12,14.53
968,USER_0968,2016-03-15,2019-06-19,2019-07-22,17,27,2560.65,2334.78,137.96,2472.7400000000002,145.46,-13.29,0.09,86.47
969,USER_0969,2018-05-22,2019-09-27,2019-09-27,2,58,205.31999999999996,185.25999999999996,39.04,224.29999999999995,112.15,-10.03,0.09,3.19
970,USER_0970,2019-05-21,2019-08-08,2019-11-22,14,70,2084.4,1956.53,103.19,2059.7200000000003,147.12,-9.13,0.06,27.95
971,USER_0971,2016-03-15,2019-02-19,2019-11-17,54,195,10109.48,9481.24,415.65,9896.89,183.28,-11.63,0.06,48.62
972,USER_0972,2016-07-05,2019-12-16,2019-12-16,1,6,635.77,635.77,6.5,642.27,642.27,0.0,0.0,105.96
973,USER_0973,2017-04-18,2019-04-18,2019-08-13,13,29,1056.85,948.5,92.48,1040.98,80.08,-8.33,0.1,32.71
974,USER_0974,2018-03-13,2019-08-17,2019-08-17,2,10,302.6,288.64,25.02,313.65999999999997,156.83,-6.98,0.04,28.86
975,USER_0975,2019-05-21,2019-02-15,2019-12-20,9,21,931.76,886.34,95.49,981.83,109.09,-5.05,0.05,42.21
976,USER_0976,2015-12-01,2019-08-22,2019-09-04,4,5,71.52,68.31,25.0,93.31,23.33,-0.8,0.03,13.66
977,USER_0977,2015-12-01,2019-03-27,2019-06-09,6,14,540.12,389.98,62.0,451.98,75.33,-25.02,0.33,27.86
978,USER_0978,2018-03-13,2019-05-06,2019-05-06,14,40,1460.52,1370.79,90.99,1461.78,104.41,-6.41,0.06,34.27
979,USER_0979,2019-08-06,2019-12-12,2019-12-12,9,18,1915.01,1712.99,64.99,1777.98,197.55,-22.45,0.11,95.17
980,USER_0980,2018-04-17,2019-04-03,2019-04-04,9,42,881.3,866.79,80.82,947.6099999999999,105.29,-1.61,0.02,20.64
981,USER_0981,2018-03-13,2019-10-02,2019-10-02,2,4,33.010000000000005,30.65,12.0,42.65,21.32,-1.18,0.06,7.66
982,USER_0982,2018-03-13,2019-02-23,2019-05-06,13,202,1473.25,1356.46,149.49,1505.95,115.84,-8.98,0.08,6.72
983,USER_0983,2018-05-22,2019-08-28,2019-09-26,39,215,7135.78,6436.65,274.01,6710.66,172.07,-17.93,0.1,29.94
984,USER_0984,2016-08-09,2019-09-05,2019-09-05,10,23,813.95,812.51,60.0,872.51,87.25,-0.14,0.0,35.33
985,USER_0985,2017-04-18,2019-02-23,2019-02-24,27,163,5765.69,5436.27,451.84000000000003,5888.11,218.08,-12.2,0.06,33.35
986,USER_0986,2017-10-24,2019-11-30,2019-11-30,3,36,855.99,826.6600000000001,27.68,854.34,284.78,-9.78,0.03,22.96
987,USER_0987,2018-03-13,2019-12-15,2019-12-15,1,4,45.1,39.870000000000005,6.0,45.870000000000005,45.87,-5.23,0.11,9.97
