,고객ID,가입날짜,거래날짜,거래ID,제품카테고리,제품카테고리수,구매제품수,구매원가,할인가,쿠폰사용여부,배송료,총결제금액
199,USER_0011,2017-04-18,2019-09-08,Transaction_16490,['Apparel'],1,1,16.04,16.04,0,6.0,22.04
200,USER_0011,2017-04-18,2019-09-08,Transaction_16491,['Apparel'],1,1,23.59,23.59,0,6.0,29.59
201,USER_0011,2017-04-18,2019-09-08,Transaction_16492,['Nest-USA'],1,2,261.8,261.8,0,6.0,267.8
202,USER_0011,2017-04-18,2019-09-08,Transaction_16493,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
203,USER_0011,2017-04-18,2019-09-08,Transaction_16494,['Drinkware'],1,1,29.49,29.49,0,19.99,49.48
204,USER_0011,2017-04-18,2019-09-08,Transaction_16495,"['Bags', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Notebooks & Journals', 'Bottles']",7,12,65.24,65.24,0,6.5,71.74
205,USER_0011,2017-04-18,2019-09-08,Transaction_16496,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
206,USER_0011,2017-04-18,2019-09-08,Transaction_16497,"['Apparel', 'Office']",2,2,10.02,8.0,1,6.0,14.0
207,USER_0011,2017-04-18,2019-09-08,Transaction_16498,"['Apparel', 'Apparel', 'Apparel']",3,3,25.48,25.48,0,6.0,31.48
208,USER_0012,2016-09-13,2019-08-17,Transaction_14941,"['Apparel', 'Apparel', 'Apparel', 'Apparel']",4,7,35.68,33.75,1,6.0,39.75
209,USER_0012,2016-09-13,2019-08-17,Transaction_14942,"['Bags', 'Apparel', 'Apparel', 'Bottles', 'Office']",5,7,51.07,50.370000000000005,1,6.0,56.370000000000005
210,USER_0012,2016-09-13,2019-08-17,Transaction_14943,"['Nest-USA', 'Nest']",2,2,339.85,339.85,0,6.0,345.85
211,USER_0012,2016-09-13,2019-08-17,Transaction_14944,"['Apparel', 'Drinkware']",2,2,6.6899999999999995,5.35,1,6.0,11.35
212,USER_0012,2016-09-13,2019-08-17,Transaction_14945,['Nest-USA'],1,1,86.9,86.9,0,6.0,92.9
213,USER_0012,2016-09-13,2019-08-17,Transaction_14946,['Office'],1,45,380.66,304.53,1,6.0,310.53
214,USER_0012,2016-09-13,2019-08-17,Transaction_14947,['Bags'],1,40,188.33,150.66,1,26.43,177.09
215,USER_0012,2016-09-13,2019-08-17,Transaction_14948,['Nest-USA'],1,2,327.8,262.24,1,6.0,268.24
216,USER_0012,2016-09-13,2019-08-17,Transaction_14949,['Nest-USA'],1,4,347.6,347.6,0,6.0,353.6
217,USER_0012,2016-09-13,2019-08-17,Transaction_14950,['Nest'],1,1,208.95,208.95,0,6.0,214.95
218,USER_0012,2016-09-13,2019-08-31,Transaction_15959,['Nest'],1,1,208.95,208.95,0,19.99,228.94
219,USER_0012,2016-09-13,2019-08-31,Transaction_15960,['Nest-USA'],1,1,130.9,104.72,1,6.0,110.72
220,USER_0012,2016-09-13,2019-08-31,Transaction_15961,['Drinkware'],1,6,141.53,113.22,1,19.99,133.21
221,USER_0013,2018-12-25,2019-06-28,Transaction_11391,"['Apparel', 'Bags', 'Apparel']",3,3,41.5,38.39,1,6.0,44.39
222,USER_0013,2018-12-25,2019-06-28,Transaction_11392,"['Apparel', 'Apparel', 'Apparel', 'Apparel']",4,4,86.69,73.07,1,6.0,79.07
223,USER_0013,2018-12-25,2019-06-28,Transaction_11393,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
224,USER_0013,2018-12-25,2019-06-28,Transaction_11394,['Lifestyle'],1,2,16.97,16.97,0,6.0,22.97
225,USER_0013,2018-12-25,2019-06-28,Transaction_11395,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
226,USER_0013,2018-12-25,2019-06-28,Transaction_11396,['Apparel'],1,1,22.41,15.69,1,6.0,21.689999999999998
227,USER_0013,2018-12-25,2019-06-28,Transaction_11397,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel']",8,10,209.45,198.74,1,6.0,204.74
228,USER_0013,2018-12-25,2019-07-20,Transaction_12859,['Nest-USA'],1,1,86.9,86.9,0,6.0,92.9
229,USER_0013,2018-12-25,2019-02-09,Transaction_2596,"['Drinkware', 'Drinkware', 'Lifestyle', 'Office', 'Office']",5,31,93.84,89.21000000000001,1,18.47,107.68
230,USER_0013,2018-12-25,2019-02-09,Transaction_2597,"['Nest-USA', 'Nest-USA']",2,2,294.8,268.62,1,6.5,275.12
231,USER_0013,2018-12-25,2019-02-09,Transaction_2598,['Nest-USA'],1,1,130.9,130.9,0,6.5,137.4
232,USER_0013,2018-12-25,2019-02-09,Transaction_2599,['Nest-USA'],1,1,86.9,86.9,0,6.5,93.4
233,USER_0013,2018-12-25,2019-02-09,Transaction_2600,['Nest-USA'],1,1,130.9,104.72,1,6.5,111.22
234,USER_0013,2018-12-25,2019-02-09,Transaction_2601,"['Apparel', 'Apparel']",2,2,58.5,58.5,0,6.5,65.0
235,USER_0014,2017-12-26,2019-09-28,Transaction_17791,['Drinkware'],1,4,49.04,49.04,0,12.91,61.95
236,USER_0014,2017-12-26,2019-09-28,Transaction_17792,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
237,USER_0014,2017-12-26,2019-09-28,Transaction_17793,['Nest-USA'],1,2,261.8,183.26,1,6.0,189.26
238,USER_0014,2017-12-26,2019-09-28,Transaction_17794,"['Apparel', 'Drinkware', 'Drinkware', 'Apparel', 'Office']",5,7,62.4,52.79,1,6.0,58.79
239,USER_0014,2017-12-26,2019-09-28,Transaction_17795,['Nest-USA'],1,1,163.9,114.73,1,6.0,120.73
240,USER_0014,2017-12-26,2019-09-28,Transaction_17796,"['Apparel', 'Apparel']",2,2,54.36,39.49,1,6.0,45.49
241,USER_0015,2019-03-12,2019-12-21,Transaction_24466,['Nest'],1,1,373.53,373.53,0,6.5,380.03
242,USER_0015,2019-03-12,2019-12-21,Transaction_24467,"['Accessories', 'Office', 'Drinkware', 'Drinkware', 'Drinkware', 'Drinkware', 'Office']",7,30,275.57,252.13,1,12.48,264.61
243,USER_0015,2019-03-12,2019-12-21,Transaction_24468,['Nest-USA'],1,1,167.07,167.07,0,19.99,187.06
244,USER_0015,2019-03-12,2019-12-21,Transaction_24469,['Nest-USA'],1,2,334.14,334.14,0,6.5,340.64
245,USER_0015,2019-03-12,2019-12-21,Transaction_24470,"['Apparel', 'Apparel', 'Apparel', 'Drinkware']",4,5,52.17,50.94,1,6.5,57.44
246,USER_0015,2019-03-12,2019-12-21,Transaction_24471,"['Apparel', 'Apparel']",2,2,42.32,42.32,0,19.99,62.31
247,USER_0015,2019-03-12,2019-12-21,Transaction_24472,['Apparel'],1,1,21.16,21.16,0,12.99,34.15
248,USER_0015,2019-03-12,2019-12-21,Transaction_24473,['Nest-USA'],1,2,177.14,177.14,0,6.5,183.64
249,USER_0015,2019-03-12,2019-12-21,Transaction_24474,['Apparel'],1,15,158.59,158.59,0,6.5,165.09
250,USER_0015,2019-03-12,2019-12-21,Transaction_24475,['Nest-USA'],1,1,167.07,116.95,1,6.5,123.45
251,USER_0015,2019-03-12,2019-12-21,Transaction_24476,['Apparel'],1,1,72.16,72.16,0,6.0,78.16
252,USER_0015,2019-03-12,2019-12-21,Transaction_24477,"['Apparel', 'Drinkware']",2,2,66.13,66.13,0,6.0,72.13
253,USER_0015,2019-03-12,2019-12-21,Transaction_24478,"['Nest-Canada', 'Nest']",2,2,454.96999999999997,454.96999999999997,0,8.7,463.66999999999996
254,USER_0015,2019-03-12,2019-12-21,Transaction_24479,['Nest-USA'],1,2,177.14,177.14,0,6.5,183.64
255,USER_0016,2018-09-11,2019-07-31,Transaction_13555,"['Nest-USA', 'Nest-USA', 'Nest-USA']",3,3,381.70000000000005,381.70000000000005,0,6.0,387.70000000000005
256,USER_0016,2018-09-11,2019-07-31,Transaction_13556,['Nest-USA'],1,1,130.9,117.81,1,6.0,123.81
257,USER_0016,2018-09-11,2019-07-31,Transaction_13557,['Nest-USA'],1,2,261.8,261.8,0,6.0,267.8
258,USER_0016,2018-09-11,2019-07-31,Transaction_13558,['Bags'],1,50,726.29,726.29,0,14.25,740.54
259,USER_0016,2018-09-11,2019-07-31,Transaction_13559,['Office'],1,170,626.45,626.45,0,93.52,719.97
260,USER_0016,2018-09-11,2019-07-31,Transaction_13560,['Nest-USA'],1,1,163.9,147.51,1,6.0,153.51
261,USER_0016,2018-09-11,2019-07-31,Transaction_13561,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Headgear']",6,7,73.0,70.95,1,6.0,76.95
262,USER_0016,2018-09-11,2019-07-31,Transaction_13562,"['Nest-USA', 'Nest-USA', 'Nest-USA']",3,4,512.6,461.34,1,6.0,467.34
263,USER_0016,2018-09-11,2019-07-31,Transaction_13563,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel']",8,20,392.55,369.1,1,6.0,375.1
264,USER_0016,2018-09-11,2019-08-22,Transaction_15248,['Apparel'],1,1,19.81,19.81,0,6.0,25.81
265,USER_0017,2016-04-19,2019-12-13,Transaction_23643,"['Headgear', 'Drinkware']",2,2,50.25,41.599999999999994,1,6.0,47.599999999999994
266,USER_0017,2016-04-19,2019-12-14,Transaction_23644,['Nest'],1,1,105.96,105.96,0,6.5,112.46
267,USER_0017,2016-04-19,2019-12-14,Transaction_23645,['Nest-USA'],1,1,167.07,167.07,0,6.5,173.57
268,USER_0017,2016-04-19,2019-12-14,Transaction_23646,['Bags'],1,1,144.33,144.33,0,6.5,150.83
269,USER_0017,2016-04-19,2019-12-14,Transaction_23647,['Nest-USA'],1,1,88.57,88.57,0,6.5,95.07
270,USER_0017,2016-04-19,2019-12-14,Transaction_23648,['Nest'],1,1,105.96,105.96,0,6.5,112.46
271,USER_0018,2017-07-04,2019-07-26,Transaction_13244,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
272,USER_0018,2017-07-04,2019-07-26,Transaction_13245,['Nest-USA'],1,2,261.8,235.62,1,6.0,241.62
273,USER_0018,2017-07-04,2019-07-26,Transaction_13246,['Bags'],1,1,94.39,94.39,0,6.5,100.89
274,USER_0018,2017-07-04,2019-07-26,Transaction_13247,['Apparel'],1,2,25.09,25.09,0,6.0,31.09
275,USER_0018,2017-07-04,2019-07-26,Transaction_13248,['Nest-USA'],1,1,163.9,147.51,1,6.0,153.51
276,USER_0018,2017-07-04,2019-07-26,Transaction_13249,['Lifestyle'],1,80,187.86,187.86,0,6.0,193.86
277,USER_0018,2017-07-04,2019-07-26,Transaction_13250,"['Apparel', 'Apparel']",2,2,36.790000000000006,36.790000000000006,0,6.0,42.790000000000006
278,USER_0018,2017-07-04,2019-07-26,Transaction_13251,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Drinkware', 'Office']",6,7,72.49,71.92,1,6.0,77.92
279,USER_0018,2017-07-04,2019-07-26,Transaction_13252,['Nest-USA'],1,4,523.6,471.24,1,12.99,484.23
280,USER_0018,2017-07-04,2019-07-26,Transaction_13253,['Nest-USA'],1,3,260.7,234.63,1,6.0,240.63
281,USER_0018,2017-07-04,2019-07-26,Transaction_13254,"['Lifestyle', 'Office', 'Notebooks & Journals']",3,3,21.299999999999997,19.61,1,6.0,25.61
282,USER_0018,2017-07-04,2019-07-26,Transaction_13255,"['Apparel', 'Apparel', 'Lifestyle']",3,3,17.92,17.92,0,6.0,23.92
283,USER_0018,2017-07-04,2019-07-26,Transaction_13256,"['Apparel', 'Apparel', 'Apparel']",3,3,26.89,25.99,1,6.0,31.99
284,USER_0018,2017-07-04,2019-07-26,Transaction_13257,"['Headgear', 'Headgear']",2,2,18.48,17.560000000000002,1,6.0,23.560000000000002
285,USER_0018,2017-07-04,2019-07-26,Transaction_13258,"['Apparel', 'Apparel', 'Apparel']",3,3,95.32,95.32,0,6.0,101.32
286,USER_0018,2017-07-04,2019-07-26,Transaction_13259,"['Apparel', 'Bags', 'Headgear']",3,3,52.870000000000005,51.47,1,12.99,64.46
287,USER_0018,2017-07-04,2019-07-26,Transaction_13260,"['Notebooks & Journals', 'Notebooks & Journals']",2,35,308.7,308.7,0,23.01,331.71
288,USER_0018,2017-07-04,2019-07-26,Transaction_13261,"['Apparel', 'Apparel', 'Apparel', 'Notebooks & Journals']",4,5,46.08,44.43,1,6.0,50.43
289,USER_0018,2017-07-04,2019-07-26,Transaction_13262,"['Nest-USA', 'Nest-USA', 'Nest-USA']",3,3,425.70000000000005,412.61,1,6.0,418.61
290,USER_0018,2017-07-04,2019-07-26,Transaction_13263,['Apparel'],1,1,18.87,16.98,1,6.0,22.98
291,USER_0018,2017-07-04,2019-07-26,Transaction_13264,['Nest-USA'],1,2,261.8,261.8,0,19.99,281.79
292,USER_0018,2017-07-04,2019-07-26,Transaction_13265,['Apparel'],1,1,7.08,7.08,0,6.0,13.08
293,USER_0018,2017-07-04,2019-07-27,Transaction_13266,['Apparel'],1,1,16.04,16.04,0,6.0,22.04
294,USER_0018,2017-07-04,2019-08-13,Transaction_14623,['Apparel'],1,1,5.38,4.3,1,6.0,10.3
295,USER_0019,2016-11-29,2019-06-26,Transaction_11220,['Drinkware'],1,1,29.49,20.64,1,6.0,26.64
296,USER_0019,2016-11-29,2019-06-26,Transaction_11221,['Nest-USA'],1,1,163.9,114.73,1,6.0,120.73
297,USER_0019,2016-11-29,2019-06-26,Transaction_11222,"['Apparel', 'Bags', 'Drinkware', 'Office']",4,4,67.88,62.68,1,6.0,68.68
298,USER_0019,2016-11-29,2019-06-26,Transaction_11223,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
299,USER_0019,2016-11-29,2019-06-26,Transaction_11224,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
300,USER_0019,2016-11-29,2019-06-26,Transaction_11225,"['Apparel', 'Apparel']",2,2,30.57,30.57,0,6.0,36.57
301,USER_0019,2016-11-29,2019-06-26,Transaction_11226,['Bags'],1,1,66.07,66.07,0,15.75,81.82
302,USER_0019,2016-11-29,2019-08-01,Transaction_13661,['Apparel'],1,1,12.54,12.54,0,6.0,18.54
303,USER_0019,2016-11-29,2019-08-01,Transaction_13662,"['Apparel', 'Apparel']",2,2,39.629999999999995,34.91,1,6.0,40.91
304,USER_0019,2016-11-29,2019-10-18,Transaction_19207,['Nest'],1,1,208.95,208.95,0,6.0,214.95
305,USER_0019,2016-11-29,2019-10-18,Transaction_19208,['Nest-USA'],1,2,173.8,173.8,0,6.0,179.8
306,USER_0019,2016-11-29,2019-10-18,Transaction_19209,"['Bags', 'Drinkware', 'Drinkware', 'Office', 'Office', 'Office', 'Office']",7,65,283.46,278.01,1,14.96,292.96999999999997
307,USER_0019,2016-11-29,2019-10-18,Transaction_19210,['Nest-USA'],1,1,218.9,197.01,1,19.99,217.0
308,USER_0019,2016-11-29,2019-10-18,Transaction_19211,"['Bags', 'Drinkware']",2,70,263.5,237.15,1,12.91,250.06
309,USER_0019,2016-11-29,2019-10-18,Transaction_19212,"['Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle']",4,4,13.2,12.54,1,6.0,18.54
310,USER_0020,2016-10-25,2019-10-16,Transaction_19101,"['Drinkware', 'Office']",2,2,21.13,19.15,1,6.0,25.15
311,USER_0020,2016-10-25,2019-10-16,Transaction_19102,"['Nest-USA', 'Nest-USA', 'Nest-USA']",3,5,588.5,529.65,1,6.0,535.65
312,USER_0020,2016-10-25,2019-10-16,Transaction_19103,['Apparel'],1,2,32.07,32.07,0,6.5,38.57
313,USER_0020,2016-10-25,2019-10-16,Transaction_19104,"['Nest-USA', 'Nest-USA']",2,3,392.70000000000005,353.43,1,12.99,366.42
314,USER_0020,2016-10-25,2019-10-16,Transaction_19105,['Nest-USA'],1,1,218.9,197.01,1,12.99,210.0
315,USER_0020,2016-10-25,2019-10-16,Transaction_19106,"['Nest', 'Nest']",2,4,919.8,857.1199999999999,1,6.0,863.1199999999999
316,USER_0021,2015-10-27,2019-09-19,Transaction_17157,['Nest-USA'],1,2,261.8,183.26,1,6.0,189.26
317,USER_0021,2015-10-27,2019-09-20,Transaction_17158,['Office'],1,4,13.16,13.16,0,6.0,19.16
318,USER_0021,2015-10-27,2019-09-20,Transaction_17159,"['Nest-USA', 'Nest-USA']",2,3,260.70000000000005,208.56,1,6.0,214.56
319,USER_0021,2015-10-27,2019-09-20,Transaction_17160,"['Apparel', 'Apparel', 'Office']",3,82,233.81,233.81,0,6.0,239.81
320,USER_0021,2015-10-27,2019-09-20,Transaction_17161,['Apparel'],1,2,56.07,56.07,0,6.0,62.07
321,USER_0021,2015-10-27,2019-09-20,Transaction_17162,['Drinkware'],1,1,19.81,19.81,0,6.5,26.31
322,USER_0021,2015-10-27,2019-09-20,Transaction_17163,['Nest-USA'],1,1,130.9,91.63,1,12.99,104.61999999999999
323,USER_0021,2015-10-27,2019-09-20,Transaction_17164,['Nest-USA'],1,1,130.9,91.63,1,6.0,97.63
324,USER_0021,2015-10-27,2019-09-20,Transaction_17165,"['Drinkware', 'Lifestyle']",2,5,27.32,22.799999999999997,1,6.5,29.299999999999997
325,USER_0022,2019-01-29,2019-07-12,Transaction_12179,['Office'],1,1,6.77,6.09,1,49.73,55.81999999999999
326,USER_0022,2019-01-29,2019-07-12,Transaction_12180,"['Apparel', 'Apparel', 'Lifestyle']",3,3,119.75,112.66999999999999,1,6.0,118.66999999999999
327,USER_0022,2019-01-29,2019-07-12,Transaction_12181,"['Apparel', 'Apparel']",2,2,20.89,20.89,0,6.0,26.89
328,USER_0022,2019-01-29,2019-07-12,Transaction_12182,['Nest-USA'],1,2,327.8,295.02,1,6.0,301.02
329,USER_0022,2019-01-29,2019-07-12,Transaction_12183,['Apparel'],1,1,18.87,18.87,0,6.0,24.87
330,USER_0022,2019-01-29,2019-07-12,Transaction_12184,['Nest-USA'],1,1,130.9,117.81,1,6.0,123.81
331,USER_0022,2019-01-29,2019-07-12,Transaction_12185,"['Apparel', 'Nest-USA']",2,2,153.36,138.02,1,6.0,144.02
332,USER_0022,2019-01-29,2019-07-12,Transaction_12186,"['Bottles', 'Apparel', 'Apparel', 'Apparel', 'Office']",5,5,34.410000000000004,33.51,1,6.0,39.51
333,USER_0023,2016-11-29,2019-07-14,Transaction_12367,"['Nest-USA', 'Nest-USA']",2,7,828.3,828.3,0,12.99,841.29
334,USER_0023,2016-11-29,2019-07-14,Transaction_12368,['Office'],1,20,105.6,95.04,1,22.58,117.62
335,USER_0023,2016-11-29,2019-02-01,Transaction_2145,"['Apparel', 'Apparel', 'Apparel', 'Bags', 'Lifestyle', 'Drinkware', 'Drinkware', 'Office', 'Lifestyle', 'Lifestyle']",10,143,560.59,497.21000000000004,1,6.5,503.71000000000004
336,USER_0024,2016-04-19,2019-04-13,Transaction_6417,"['Apparel', 'Headgear', 'Nest-USA', 'Apparel', 'Apparel', 'Apparel']",6,13,467.78999999999996,467.78999999999996,0,6.0,473.78999999999996
337,USER_0024,2016-04-19,2019-04-13,Transaction_6418,"['Nest-USA', 'Nest-USA']",2,4,424.6,382.14,1,6.0,388.14
338,USER_0024,2016-04-19,2019-04-13,Transaction_6419,['Bags'],1,1,66.07,66.07,0,6.0,72.07
339,USER_0024,2016-04-19,2019-04-13,Transaction_6420,"['Apparel', 'Apparel', 'Apparel', 'Bags', 'Apparel']",5,5,179.59,172.19,1,75.0,247.19
340,USER_0024,2016-04-19,2019-04-13,Transaction_6421,['Office'],1,100,328.9,328.9,0,19.99,348.89
341,USER_0024,2016-04-19,2019-04-13,Transaction_6422,['Apparel'],1,1,46.24,46.24,0,19.99,66.23
342,USER_0024,2016-04-19,2019-04-13,Transaction_6423,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
343,USER_0024,2016-04-19,2019-04-13,Transaction_6424,['Nest-USA'],1,2,173.8,156.42,1,6.0,162.42
344,USER_0024,2016-04-19,2019-04-13,Transaction_6425,['Nest-USA'],1,5,654.5,654.5,0,6.0,660.5
345,USER_0024,2016-04-19,2019-04-13,Transaction_6426,['Apparel'],1,1,16.04,16.04,0,6.0,22.04
346,USER_0025,2018-10-23,2019-01-02,Transaction_0106,['Apparel'],1,1,54.53,49.08,1,6.5,55.58
347,USER_0025,2018-10-23,2019-01-02,Transaction_0107,['Nest-USA'],1,1,89.65,89.65,0,6.5,96.15
348,USER_0025,2018-10-23,2019-01-02,Transaction_0108,['Nest-USA'],1,2,270.09,270.09,0,6.5,276.59
349,USER_0025,2018-10-23,2019-01-02,Transaction_0109,['Nest-USA'],1,2,338.16,304.34,1,6.5,310.84
350,USER_0025,2018-10-23,2019-01-02,Transaction_0110,"['Nest-USA', 'Nest-USA']",2,4,438.03,411.14,1,6.5,417.64
351,USER_0025,2018-10-23,2019-01-02,Transaction_0111,['Nest-USA'],1,1,135.05,121.55,1,6.5,128.05
352,USER_0025,2018-10-23,2019-01-03,Transaction_0112,"['Nest-USA', 'Nest-USA']",2,2,258.73,258.73,0,6.5,265.23
353,USER_0025,2018-10-23,2019-01-03,Transaction_0113,"['Apparel', 'Apparel']",2,2,107.11,107.11,0,6.5,113.61
354,USER_0025,2018-10-23,2019-01-03,Transaction_0114,['Nest-USA'],1,3,337.03,337.03,0,6.5,343.53
355,USER_0025,2018-10-23,2019-01-03,Transaction_0115,['Nest-USA'],1,4,676.32,676.32,0,6.5,682.82
356,USER_0025,2018-10-23,2019-01-03,Transaction_0116,['Nest-USA'],1,1,135.05,135.05,0,6.5,141.55
357,USER_0025,2018-10-23,2019-06-27,Transaction_11312,"['Notebooks & Journals', 'Nest-USA']",2,2,145.0,145.0,0,12.99,157.99
358,USER_0025,2018-10-23,2019-06-27,Transaction_11313,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
359,USER_0025,2018-10-23,2019-06-27,Transaction_11314,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
360,USER_0025,2018-10-23,2019-06-27,Transaction_11315,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Headgear']",6,6,84.6,75.67999999999999,1,6.0,81.67999999999999
361,USER_0025,2018-10-23,2019-11-20,Transaction_21411,['Nest-USA'],1,2,261.8,261.8,0,6.0,267.8
362,USER_0025,2018-10-23,2019-11-20,Transaction_21412,['Apparel'],1,1,61.35,61.35,0,6.0,67.35
363,USER_0025,2018-10-23,2019-11-20,Transaction_21413,['Nest-USA'],1,1,130.9,104.72,1,6.0,110.72
364,USER_0025,2018-10-23,2019-11-20,Transaction_21414,['Nest-USA'],1,1,163.9,131.12,1,15.75,146.87
365,USER_0025,2018-10-23,2019-11-20,Transaction_21415,['Nest-USA'],1,2,173.8,173.8,0,6.0,179.8
366,USER_0025,2018-10-23,2019-11-20,Transaction_21416,"['Nest-USA', 'Nest']",2,2,497.35,397.88,1,6.0,403.88
367,USER_0025,2018-10-23,2019-11-20,Transaction_21417,['Drinkware'],1,1,3.53,3.53,0,6.0,9.53
368,USER_0025,2018-10-23,2019-11-20,Transaction_21418,"['Bags', 'Nest-USA']",2,3,422.19,403.31,1,6.0,409.31
369,USER_0025,2018-10-23,2019-11-20,Transaction_21419,['Nest'],1,1,103.95,103.95,0,19.99,123.94
370,USER_0025,2018-10-23,2019-11-20,Transaction_21420,['Nest-USA'],1,1,86.9,86.9,0,6.0,92.9
371,USER_0025,2018-10-23,2019-11-20,Transaction_21421,['Nest-USA'],1,1,130.9,104.72,1,6.0,110.72
372,USER_0025,2018-10-23,2019-11-20,Transaction_21422,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
373,USER_0025,2018-10-23,2019-11-20,Transaction_21423,['Nest-USA'],1,2,327.8,327.8,0,6.0,333.8
374,USER_0025,2018-10-23,2019-11-21,Transaction_21424,['Nest'],1,1,103.95,103.95,0,6.0,109.95
375,USER_0025,2018-10-23,2019-11-21,Transaction_21425,"['Apparel', 'Apparel']",2,2,98.16,98.16,0,6.0,104.16
376,USER_0025,2018-10-23,2019-11-21,Transaction_21426,['Apparel'],1,1,49.08,39.26,1,6.5,45.76
377,USER_0025,2018-10-23,2019-11-21,Transaction_21427,['Apparel'],1,1,25.95,20.76,1,6.0,26.76
378,USER_0026,2017-03-14,2019-01-09,Transaction_0647,"['Apparel', 'Headgear', 'Apparel', 'Headgear']",4,4,121.07,117.42,1,6.5,123.92
379,USER_0026,2017-03-14,2019-01-09,Transaction_0648,['Nest-USA'],1,1,169.08,152.17,1,6.5,158.67
380,USER_0026,2017-03-14,2019-01-10,Transaction_0649,"['Office', 'Office', 'Office']",3,264,1443.28,1443.28,0,422.24,1865.52
381,USER_0026,2017-03-14,2019-01-10,Transaction_0650,"['Apparel', 'Apparel', 'Drinkware', 'Fun', 'Lifestyle']",5,5,69.34,66.18,1,6.5,72.68
382,USER_0026,2017-03-14,2019-01-10,Transaction_0651,['Apparel'],1,1,96.41,96.41,0,6.5,102.91
383,USER_0026,2017-03-14,2019-01-10,Transaction_0652,"['Nest-USA', 'Nest-USA']",2,2,304.13,287.22,1,6.5,293.72
384,USER_0026,2017-03-14,2019-01-10,Transaction_0653,"['Apparel', 'Apparel', 'Bags', 'Office']",4,45,1490.15,1479.81,1,6.5,1486.31
385,USER_0026,2017-03-14,2019-01-10,Transaction_0654,['Nest-USA'],1,5,448.25,448.25,0,6.5,454.75
386,USER_0026,2017-03-14,2019-01-10,Transaction_0655,['Nest-USA'],1,1,135.05,121.55,1,6.5,128.05
387,USER_0026,2017-03-14,2019-01-10,Transaction_0656,"['Apparel', 'Apparel', 'Headgear', 'Headgear']",4,4,154.0,150.14,1,6.5,156.64
388,USER_0026,2017-03-14,2019-01-10,Transaction_0657,['Nest-USA'],1,1,169.08,169.08,0,6.5,175.58
389,USER_0026,2017-03-14,2019-01-10,Transaction_0658,"['Nest-USA', 'Nest-USA']",2,3,405.14,378.13,1,6.5,384.63
390,USER_0026,2017-03-14,2019-01-10,Transaction_0659,"['Drinkware', 'Office']",2,27,97.01,90.21000000000001,1,6.5,96.71000000000001
391,USER_0026,2017-03-14,2019-01-10,Transaction_0660,['Drinkware'],1,8,194.65,175.19,1,18.47,193.66
392,USER_0026,2017-03-14,2019-01-10,Transaction_0661,['Nest-USA'],1,2,338.16,338.16,0,6.5,344.66
393,USER_0026,2017-03-14,2019-01-10,Transaction_0662,"['Bottles', 'Apparel', 'Apparel']",3,3,31.779999999999998,31.779999999999998,0,6.5,38.28
394,USER_0026,2017-03-14,2019-01-10,Transaction_0663,"['Nest-USA', 'Nest-USA']",2,2,270.1,256.6,1,6.5,263.1
395,USER_0026,2017-03-14,2019-01-10,Transaction_0664,"['Bottles', 'Notebooks & Journals']",2,24,155.73,145.35,1,18.47,163.82
396,USER_0026,2017-03-14,2019-01-10,Transaction_0665,"['Lifestyle', 'Office', 'Office']",3,444,1008.54,963.4499999999999,1,249.91,1213.36
397,USER_0026,2017-03-14,2019-01-10,Transaction_0666,"['Apparel', 'Apparel', 'Bags', 'Bags', 'Office', 'Fun', 'Office']",7,30,339.25,328.55,1,57.74,386.29
398,USER_0026,2017-03-14,2019-01-10,Transaction_0667,"['Nest-USA', 'Nest-USA']",2,2,304.13,304.13,0,6.5,310.63
399,USER_0026,2017-03-14,2019-01-10,Transaction_0668,['Apparel'],1,1,48.69,48.69,0,6.5,55.19
400,USER_0026,2017-03-14,2019-01-10,Transaction_0669,"['Apparel', 'Apparel']",2,2,35.03,35.03,0,12.76,47.79
401,USER_0026,2017-03-14,2019-01-10,Transaction_0670,['Nest-USA'],1,1,169.08,169.08,0,6.5,175.58
402,USER_0026,2017-03-14,2019-01-10,Transaction_0671,"['Apparel', 'Apparel', 'Apparel', 'Bags', 'Office']",5,5,182.77,182.77,0,6.5,189.27
